round,fantateam,module,portiere,difensori,centrocampisti,attaccanti,panchina,capitano,vice_capitano,base_total,mod_difesa,mod_capitano,predicted_total
37,CuginiDiCampagna,3-4-3,Carnesecchi,Wesley;Ramon;Muharemovic,Pulisic;Zaniolo;Orsolini;Adopo,Martinez L.;David;Pinamonti,Sportiello;Kean;Joao Mario;Tiago Gabriel;Collocolo;Strefezza;Nicolussi Caviglia,Martinez L.,Orsolini,81.27,0.0,0.0,81.27
37,DEEDPULLY,3-4-3,Svilar,Dimarco;Mina;Muharemovic,Pulisic;Zaniolo;Zalewski;Loftus-Cheek,Raspadori;Kilicsoy;Berardi,Vasquez D. *;Esposito Se.;David;Orsolini;Iannoni;De Winter;Maldini,Dimarco,Zaniolo,84.72,0.0,0.0,84.72
37,DonBosko46,3-4-3,Martinez Jo.,Vojvoda;Mancini;Cambiaso,Pulisic;McTominay;Saelemaekers;Vergara,Martinez L.;Hojlund;De Ketelaere,Sommer;Vlahovic;Berisha M.;Orsolini;Iannoni;Bellanova;Maldini,Martinez L.,Hojlund,82.74,0.0,0.0,82.74
37,Due Amici al Var,3-4-3,Di Gregorio,Wesley;Tomori;Joao Mario,Paz N.;McTominay;Zaniolo;Orsolini,Malen;Martinez L.;David,Perin;Diouf;Prati;Kean;Maldini;Pavoletti;Tiago Gabriel,Malen,Martinez L.,84.2,0.0,0.0,84.2
37,EquipoA,4-3-3,Milinkovic-Savic V.,Palestra;Ramon;Dumfries;Rrahmani,Pulisic;Paz N.;Orsolini,Malen;Martinez L.;Yildiz,Martinez Jo.;Berardi;Rodriguez Je.;Zappacosta;Bellanova;Maldini;Zemura,Pulisic,Orsolini,88.16,1.0,0.0,89.16
37,Evergreen,5-4-1,De Gea,Dimarco;Palestra;Hermoso;Ostigard;Kossounou,Zielinski;Zalewski;Sucic P.;Iannoni,David,Lezzerini;Politano;Buongiorno;Gudmundsson A.;Ekhator;Pavoletti;Ilkhan,David,Dimarco,78.72,1.0,0.0,79.72
37,F.C Pennic Hellas,3-4-3,Milinkovic-Savic V.,Dimarco;Valle;Muharemovic,Zaniolo;Atta;Ederson D.S.;Vlasic,Martinez L.;Esposito F.P.;Hojlund,Caprile;David;Giovane;Adopo;Basic;Norton-Cuffy;Zaccagni,Martinez L.,Dimarco,84.57,0.0,0.0,84.57
37,FC Buttarighe,3-4-3,Terracciano,Kalulu;Mina;Van Der Brempt,Zielinski;Pulisic;Paz N.;McTominay,Malen;Martinez L.;Esposito F.P.,De Gea;Modric;Zalewski;Boga;Rodriguez Je.;El Shaarawy;Norton-Cuffy,Martinez L.,Malen,89.09,0.0,0.0,89.09
37,FC Galli,3-4-3,Svilar,Akanji;Kalulu;Kristensen T.,Zielinski;Pulisic;Pasalic;Malinovskyi,Martinez L.;Leao;Hojlund,Scuffet;Folorunsho;Doig;Bellanova;Pedro;Basic;Juan Jesus,Martinez L.,Zielinski,84.71,0.0,0.0,84.71
37,FC Plasmon,3-4-3,Provedel,Dimarco;Cambiaso;Martin,Pulisic;Paz N.;Malinovskyi;Maldini,Malen;Martinez L.;David,Perin;Kean;Angelino;Miranda J.;Tiago Gabriel;Zerbin;Venturino,Martinez L.,Malen,86.66,0.0,0.0,86.66
37,FC Spiaze,3-4-3,Di Gregorio,Dimarco;Palestra;Beukema,Pulisic;Paz N.;Vergara;Ricci S.,Martinez L.;Hojlund;De Ketelaere,Perin;Rodriguez Je.;Iannoni;Leris;Diouf;Pavoletti;Norton-Cuffy,Martinez L.,De Ketelaere,85.1,0.0,0.0,85.1
37,Fc Cortomuso,3-4-3,Milinkovic-Savic V.,Palestra;Pavlovic;Martin,Pulisic;Paz N.;McTominay;Malinovskyi,Malen;Martinez L.;Leao,Meret;Orsolini;Kean;Bellanova;Maldini;Tiago Gabriel;Ahanor,Martinez L.,Malen,87.8,0.0,0.0,87.8
37,Fc nipiri,4-3-3,Milinkovic-Savic V.,Akanji;Solet;Scalvini;Di Lorenzo,Paz N.;Thuram K.;Orsolini,Bonny;Berardi;David,Meret;Karlstrom;Doig;Musah;Pavoletti;Liteta;Gosens,Paz N.,Orsolini,81.45,1.0,0.0,82.45
37,Giubbentus,3-4-3,Maignan,Smolcic I.;Obert;Norton-Cuffy,Pulisic;McKennie;Zaniolo;Folorunsho,Martinez L.;Scamacca;Vlahovic,Milinkovic-Savic V.;David;Prati;Zaccagni;Aebischer;Tiago Gabriel;Stulic,Martinez L.,Scamacca,81.35,0.0,0.0,81.35
37,HeineKean,3-4-3,Svilar,Ramon;Cambiaso;Bellanova,McTominay;Conceicao;Loftus-Cheek;Vergara,Thuram;Hojlund;David,Vasquez D. *;Prati;Gudmundsson A.;Obert;Angori;Tiago Gabriel;Fagioli,Thuram,David,80.2,0.0,0.0,80.2
37,Hellas merdona,3-4-3,De Gea,Dumfries;Mancini;Terracciano F.,Pulisic;Paz N.;Malinovskyi;Adopo,Malen;Martinez L.;Kilicsoy,Lezzerini;Leao;Elmas;Norton-Cuffy;Tiago Gabriel;Marusic;Lazaro,Martinez L.,Paz N.,83.91,0.0,0.0,83.91
37,I COMPARI,3-4-3,Caprile,Solet;Martin;Bellanova,Pulisic;Baturina;Paz N.;McTominay,Malen;Martinez L.;Leao,Scuffet;Soulè;Adzic;Vergara;Zaragoza;Terracciano F.;Pavoletti,Martinez L.,McTominay,87.1,0.0,0.0,87.1
37,I Cigni,3-4-3,Martinez Jo.,Valle;Hermoso;Doig,Baturina;Vergara;Folorunsho;Politano,Malen;Martinez L.;Berardi,Sommer;Isaksen;Tramoni M.;Norton-Cuffy;Rowe;Valeri;Dodò,Martinez L.,Malen,83.63,0.0,0.0,83.63
37,ISGOPPAISI2,3-4-3,Svilar,Kalulu;Vojvoda;Rrahmani,Calhanoglu;Paz N.;McTominay;Adopo,Bonny;Scamacca;Soulè,Milinkovic-Savic V.;David;Kean;Gudmundsson A.;Maldini;Joao Mario;Tiago Gabriel,Scamacca,Soulè,83.98,0.0,0.0,83.98
37,Imperatori del culo,3-4-3,Maignan,Bastoni;Cambiaso;Ostigard,Pulisic;Vergara;Orsolini;Adopo,Malen;Martinez L.;David,Terracciano;Kean;Gudmundsson A.;Bellanova;Tramoni M.;Tiago Gabriel;Vitik,Martinez L.,Orsolini,84.35,0.0,0.0,84.35
37,Ipa Bali,3-4-3,Maignan,Ramon;Ostigard;Luperto,Pulisic;Paz N.;McTominay;Malinovskyi,Malen;Martinez L.;Berardi,Terracciano;Vergara;Frattesi;Martin;Zaragoza;Doig;Maldini,Martinez L.,Berardi,87.72,0.0,0.0,87.72
37,KARABE 1975,3-4-3,Pessina Mas.,Pavlovic;Zappacosta;Idrissi R.,Zielinski;Baturina;Ederson D.S.;Thorstvedt,Scamacca;Hojlund;Esposito Se.,Skorupski;Colombo;Karlstrom;Kean;Gudmundsson A.;Tiago Gabriel;Marusic,Hojlund,Scamacca,80.06,0.0,0.0,80.06
37,Kung-Fu Pandev,3-4-3,Martinez Jo.,Wesley;Doig;Norton-Cuffy,Paz N.;McKennie;Conceicao;Vlasic,Hojlund;Soulè;David,Sommer;Politano;Kean;Zaragoza;Maldini;Tiago Gabriel;Veiga D.,Hojlund,Soulè,79.06,0.0,0.0,79.06
37,LE 4 M,3-5-2,Di Gregorio,Palestra;Solet;Dumfries,Zielinski;Pulisic;Paz N.;McKennie;Zaniolo,Martinez L.;Hojlund,Perin;Prati;Kean;Martin;Joao Mario;Delprato;Okereke,McKennie,Martinez L.,86.37,0.0,0.0,86.37
37,LEONE,4-3-3,Milinkovic-Savic V.,Bremer;Bisseck;Kempf;Wesley,Paz N.;Atta;Saelemaekers,Kilicsoy;Berardi;Davis K.,Meret;Pavlovic;Ederson D.S.;Simeone;Cambiaso;Adopo;Tramoni M.,Bremer,Atta,84.44,1.0,0.0,85.44
37,Leonte FC,4-3-3,Di Gregorio,Bremer;Bastoni;Pavlovic;Djimsiti,Pulisic;McTominay;Vergara,Martinez L.;Leao;Soulè,Perin;Basic;Cancellieri;Stulic;Vranckx;Canestrelli;Dodò,Martinez L.,Bastoni,83.7,1.0,0.0,84.7
37,Lions,3-5-2,Di Gregorio,Cambiaso;Kristensen T.;Bellanova,Pulisic;Paz N.;McTominay;Loftus-Cheek;Pasalic,Thuram;Douvikas,Perin;Prati;Van Der Brempt;Cancellieri;Tiago Gabriel;Provstgaard;Gosens,McTominay,Pulisic,81.2,0.0,0.0,81.2
37,Longobarda,3-4-3,Maignan,Akanji;Cambiaso;Vasquez,Paz N.;McTominay;Konè M.;Vergara,Berardi;Soulè;Dybala,Terracciano;Solomon;Kean;Baldanzi;Zemura;Miller L.;Bondo,Cambiaso,Berardi,79.52,0.0,0.0,79.52
37,LosPollosHermanos,3-4-3,Maignan,Dimarco;Dumfries;Bellanova,Zielinski;McKennie;McTominay;Atta,Malen;Raspadori;Boga,Terracciano;Pinamonti;Ekkelenkamp;Orsolini;El Shaarawy;Smolcic I.;Meister,McTominay,Dimarco,88.16,0.0,0.0,88.16
37,Lunarossa,3-4-3,Martinez Jo.,Wesley;Bartesaghi;Mina,Pulisic;Baturina;Paz N.;McTominay,Martinez L.;Yildiz;Hojlund,Sommer;Elmas;Tiago Gabriel;Zerbin;Lazaro;Ilkhan;Strefezza,Martinez L.,Hojlund,86.67,0.0,0.0,86.67
37,MARCIO TEAM,3-4-3,Di Gregorio,Palestra;Hermoso;Muharemovic,Pulisic;Paz N.;McTominay;Orsolini,Malen;Martinez L.;Berardi,Perin;El Shaarawy;Solomon;Maldini;Obert;Norton-Cuffy;Gosens,Malen,Palestra,87.05,0.0,0.0,87.05
37,Malmö FF,3-4-3,Di Gregorio,Wesley;Buongiorno;De Winter,McTominay;Modric;Ekkelenkamp;Malinovskyi,Martinez L.;Bonny;Berardi,Perin;Esposito Se.;Adopo;Zaragoza;Bellanova;Coulibaly L.;El Aynaoui,Modric,Martinez L.,82.42,0.0,0.0,82.42
37,Mapoitta,3-4-3,Martinez Jo.,Vojvoda;Zappacosta;Cambiaso,Paz N.;McKennie;McTominay;Zaniolo,Thuram;Scamacca;Leao,Sommer;Boga;Malinovskyi;Bellanova;Ekhator;Tiago Gabriel;Gosens,Scamacca,Zaniolo,83.5,0.0,0.0,83.5
37,Nastro Azzurro,3-5-2,Svilar,Gabbia;Obert;Angori,Pulisic;Baturina;Paz N.;McKennie;McTominay,Malen;Martinez L.,Gollini;David;Vergara;Prati;Kean;Zerbin;Gosens,Martinez L.,McTominay,86.86,0.0,0.0,86.86
37,Non troppo cattivi,3-5-2,Svilar,Dimarco;Muharemovic;Martin,Pulisic;Paz N.;McTominay;Orsolini;Diouf,Malen;Martinez L.,Perin;Prati;Norton-Cuffy;Zemura;Bianchetti;Moro L.;Morata,Martinez L.,Malen,87.75,0.0,0.0,87.75
37,OnlyFans,3-4-3,Carnesecchi,Palestra;Mina;Martin,Pulisic;McTominay;Zaniolo;Thuram K.,Thuram;Berardi;Leao,Sportiello;Diouf;Adopo;Terracciano F.;Tourè I.;Gosens;Dodò,Pulisic,McTominay,83.3,0.0,0.0,83.3
37,PEAKY BLINDERS,3-4-3,Di Gregorio,Martin;Bellanova;Norton-Cuffy,Pulisic;Paz N.;Rabiot;Zaniolo,Martinez L.;Hojlund;David,Perin;Adopo;Maldini;Pavoletti;Barbieri;Zerbin;Valeri,Martinez L.,David,81.97,0.0,0.0,81.97
37,Peaky Tunas,3-4-3,Di Gregorio,Bastoni;Di Lorenzo;Obert,Pulisic;Paz N.;Barella;Konè I.,Martinez L.;Yildiz;Leao,Perin;Piotrowski;Terracciano F.;Meister;Pavoletti;Angori;Tiago Gabriel,Martinez L.,Paz N.,84.91,0.0,0.0,84.91
37,Pi-Ciaccio,3-4-3,Maignan,Bremer;Mancini;Mina,Paz N.;McTominay;Rabiot;Atta,Martinez L.;Douvikas;Esposito Se.,Martinez Jo.;David;Colombo;Prati;Gutierrez;Martin;Bellanova,Martinez L.,McTominay,84.97,0.0,0.0,84.97
37,Piovra73,3-4-3,Maignan,Cambiaso;Terracciano F.;Tiago Gabriel,Paz N.;McTominay;Mazzitelli;Vergara,Martinez L.;Berardi;Giovane,Terracciano;Orsolini;Diouf;Kean;Liteta;Marcandalli;Canestrelli,Martinez L.,Martinez L.,80.88,0.0,0.0,80.88
37,Plu-Team,3-4-3,Di Gregorio,Wesley;Bartesaghi;Bernasconi,Pulisic;Paz N.;Adzic;Saelemaekers,Martinez L.;Bonny;Esposito F.P.,Perin;Da Cunha;Orsolini;Martin;Bellanova;Zerbin;Gosens,Martinez L.,Pulisic,85.43,0.0,0.0,85.43
37,Pro secco,3-4-3,Maignan,Vojvoda;Zappa;Doig,Pulisic;Paz N.;McTominay;Vlasic,Martinez L.;Douvikas;Hojlund,Terracciano;Orsolini;Hien;Terracciano F.;Tiago Gabriel;Zerbin;Ehizibue,Martinez L.,Hojlund,83.97,0.0,0.0,83.97
37,ProPro Proibito,3-4-3,Martinez Jo.,Rrahmani;Luperto;Joao Mario,Paz N.;McTominay;Zaniolo;Zalewski,Martinez L.;Kilicsoy;David,Terracciano;Thuram K.;Vergara;Cristante;Vardy;Meister;Tiago Gabriel,Martinez L.,McTominay,82.24,0.0,0.0,82.24
37,ROCKY 3,4-3-3,Milinkovic-Savic V.,Palestra;Wesley;Martin;Tomori,Paz N.;Rabiot;Ederson D.S.,Martinez L.;Berardi;Douvikas,Meret;Solomon;Frendrup;Koopmeiners;Pavoletti;Norton-Cuffy;Joao Mario,Martinez L.,Berardi,82.92,1.0,0.0,83.92
37,Real Mellandro,3-4-3,Maignan,Smolcic I.;Norton-Cuffy;Barbieri,Pulisic;Paz N.;Zaniolo;Maldini,Malen;Martinez L.;Yildiz,Martinez Jo.;Berardi;Meister;Zaccagni;Aebischer;Tiago Gabriel;Marcandalli,Malen,Zaniolo,85.02,0.0,0.0,85.02
37,Riccardigno,3-4-3,Maignan,Kempf;Doig;Tiago Gabriel,Pulisic;Paz N.;Zaniolo;Politano,Kilicsoy;Douvikas;David,Terracciano;Bonazzoli;Isaksen;Zaragoza;Brescianini;Gosens;Valeri,David,Pulisic,80.99,0.0,0.0,80.99
37,SAGATU,3-4-3,Martinez Jo.,Cambiaso;Doig;Terracciano F.,Pulisic;Baturina;McKennie;Atta,Martinez L.;David;Pinamonti,Sommer;Giovane;Prati;Kean;Zerbin;Gosens;Lovric,Martinez L.,McKennie,82.19,0.0,0.0,82.19
37,SILVEDO,3-4-3,Maignan,Palestra;Idrissi R.;Djimsiti,Paz N.;Zaniolo;Orsolini;Folorunsho,Martinez L.;Berardi;David,Terracciano;Pisilli;Koopmeiners;Terracciano F.;Vasquez;Dodò;Grassi,David,Zaniolo,81.3,0.0,0.0,81.3
37,SMOG,3-4-3,Milinkovic-Savic V.,Kempf;Martin;Terracciano F.,Paz N.;McKennie;Zaniolo;Odgaard,Martinez L.;Kilicsoy;Esposito Se.,Perin;David;Kean;Gudmundsson A.;Tourè I.;Joao Mario;Ehizibue,Martinez L.,Milinkovic-Savic V.,82.42,0.0,0.0,82.42
37,SPARROW,3-4-3,Maignan,Dimarco;Palestra;Wesley,Paz N.;McKennie;McTominay;Iannoni,Malen;Martinez L.;Esposito F.P.,Terracciano;David;Martin;Gudmundsson A.;Bellanova;Maldini;Tourè I.,Martinez L.,Dimarco,90.98,0.0,0.0,90.98
37,SPERA EBBASTA,3-4-3,Martinez Jo.,Wesley;Bellanova;Obert,Pulisic;Paz N.;Rabiot;Konè I.,Martinez L.;Hojlund;Kean,Sommer;Tiago Gabriel;Zerbin;Valeri;Dodò;Marianucci;Ilkhan,Kean,Hojlund,82.02,0.0,0.0,82.02
37,SPOSTATI,3-4-3,De Gea,Palestra;Valle;Mina,Pulisic;Paz N.;Mazzitelli;Vergara,Martinez L.;Leao;Hojlund,Lezzerini;Kuhn;Isaksen;Martin;Bellanova;Tramoni M.;Meister,Martinez L.,Palestra,82.63,0.0,0.0,82.63
37,Sarzanello Team,3-4-3,Maignan,Wesley;Scalvini;Martin,Paz N.;Atta;Sucic P.;Pasalic,Martinez L.;Yildiz;Esposito F.P.,Terracciano;Esposito Se.;Ekkelenkamp;Adopo;Casadei;Sergi Roberto;Angori,Martinez L.,Esposito F.P.,84.54,0.0,0.0,84.54
37,Scarzooka,3-4-3,Di Gregorio,Akanji;Vojvoda;Norton-Cuffy,Calhanoglu;Pulisic;Zalewski;Da Cunha,Malen;Martinez L.;Douvikas,Perin;Isaksen;Kean;Adopo;Njie;Joao Mario;Liteta,Martinez L.,Malen,87.42,0.0,0.0,87.42
37,Sciabolata Classica,3-4-3,Svilar,Martin;Bellanova;Angori,Zielinski;Paz N.;McTominay;Vergara,Berardi;Hojlund;David,Perin;Vlasic;Kean;Rugani;Zè Pedro;Sala A.;Veiga D.,Vergara,Zielinski,80.24,0.0,0.0,80.24
37,SerSi-FC,3-4-3,Martinez Jo.,Palestra;Valle;Cambiaso,Pulisic;Paz N.;McTominay;Rabiot,Scamacca;Douvikas;Hojlund,Sommer;Atta;Malinovskyi;Ostigard;Adopo;Martin;Tomori,McTominay,Palestra,84.07,0.0,0.0,84.07
37,Sisal Palace,3-4-3,Svilar,Akanji;Cambiaso;Kristensen T.,Pulisic;McKennie;Barella;Thuram K.,Thuram;Scamacca;Douvikas,Vasquez D. *;Hojlund;Iannoni;Adopo;Tomori;Zerbin;Olivera,Scamacca,Pulisic,83.6,0.0,0.0,83.6
37,Tana delle Tigri,3-4-3,Carnesecchi,Dimarco;Solet;Martin,Pulisic;Paz N.;McTominay;Atta,Martinez L.;Berardi;Leao,Perin;David;Diouf;Bellanova;Maldini;Pavoletti;Angori,Martinez L.,Solet,88.11,0.0,0.0,88.11
37,Temptation Haaland,3-4-3,Maignan,Dimarco;Walukiewicz;Bellanova,Pulisic;Baturina;Paz N.;McTominay,Malen;Martinez L.;David,Terracciano;Vergara;Pavoletti;Barbieri;Zerbin;Valeri;Lazaro,Malen,Martinez L.,90.11,0.0,0.0,90.11
37,TomMat-iga,3-4-3,Maignan,Ramon;Martin;Bellanova,Pulisic;Paz N.;McTominay;Vergara,Malen;Martinez L.;Thuram,Terracciano;Scamacca;Orsolini;Folorunsho;El Shaarawy;Maldini;Joao Mario,Malen,McTominay,88.09,0.0,0.0,88.09
37,XLiverpuh,3-4-3,Svilar,Kempf;Palestra;Valle,Zielinski;Pulisic;Paz N.;Zaniolo,Martinez L.;Yildiz;Kilicsoy,Zelezny;Hojlund;Atta;Prati;Gutierrez;Terracciano F.;Zarraga,Yildiz,Zielinski,88.72,0.0,0.0,88.72
37,buttiglia25,4-3-3,Svilar,Dumfries;Idrissi R.;Martin;Bellanova,Pulisic;McTominay;Zaccagni,Thuram;Yildiz;Hojlund,Vasquez D. *;Pavoletti;Tiago Gabriel;Zerbin;Juan Jesus;Ramadani;Harroui,Hojlund,Yildiz,80.86,0.0,0.0,80.86
37,coach 71,3-4-3,Maignan,Dumfries;N'Dicka;Terracciano F.,Zielinski;Paz N.;Zaniolo;Malinovskyi,Malen;Hojlund;Nkunku,Milinkovic-Savic V.;Giovane;Kean;Adopo;Zaragoza;Norton-Cuffy;Miranda J.,Malen,Zielinski,83.83,0.0,0.0,83.83
37,i bro,3-4-3,Svilar,Bernasconi;Mina;Joao Mario,Pulisic;McKennie;McTominay;Mkhitaryan,Thuram;Douvikas;Hojlund,Vasquez D. *;Esposito Se.;Miretti;Folorunsho;Zemura;Tiago Gabriel;Zerbin,Thuram,Hojlund,82.41,0.0,0.0,82.41
37,i fratelli merda,3-4-3,Carnesecchi,Dumfries;Idrissi R.;Zappa,Paz N.;Barella;Thuram K.;Loftus-Cheek,Martinez L.;Yildiz;Esposito Se.,Terracciano;Da Cunha;Colombo;Solomon;De Winter;Bernabè;Iling Junior,Martinez L.,Yildiz,82.99,0.0,0.0,82.99
37,kalashnikov,4-4-2,Pessina Mas.,Dumfries;Pavlovic;Rrahmani;Cambiaso,Pulisic;McTominay;Zaniolo;Adzic,Scamacca;Douvikas,Skorupski;Solomon;Mina;Kean;Messias;Gudmundsson A.;Meister,Scamacca,Pulisic,80.97,0.0,0.0,80.97
37,lagg,3-4-3,Maignan,Wesley;Martin;Joao Mario,Paz N.;McKennie;Da Cunha;Malinovskyi,Scamacca;David;Kean,Terracciano;Maldini;Pavoletti;Miranda J.;Zaccagni;Olivera;Heggem,David,Wesley,78.13,0.0,0.0,78.13
37,mezzebirre,4-3-3,Maignan,Kempf;Wesley;Hermoso;Holm,Pulisic;Neres;Odgaard,Davis K.;Leao;Addai,Caprile;Diouf;Beukema;Barbieri;Zaccagni;Sanabria;Zarraga,Leao,Pulisic,80.16,1.0,0.0,81.16
37,pacho team,3-4-3,Milinkovic-Savic V.,Ramon;Mina;Martin,Baturina;Paz N.;McKennie;Atta,Martinez L.;Yildiz;Hojlund,Caprile;Pellegrino M.;Baschirotto;Zerbin;Valeri;Marcandalli;Venturino,Paz N.,Baturina,85.19,0.0,0.0,85.19
37,puerto rosso blu,3-4-3,Pessina Mas.,Palestra;Wesley;Vojvoda,McTominay;Saelemaekers;Malinovskyi;Vergara,Thuram;Scamacca;Douvikas,Skorupski;Esposito Se.;Folorunsho;Gutierrez;Gudmundsson A.;Walukiewicz;Zemura,Thuram,McTominay,81.8,0.0,0.0,81.8
37,real donk,3-4-3,Svilar,Wesley;Vojvoda;Ostigard,Pulisic;Zaniolo;Thuram K.;Pasalic,Esposito F.P.;Krstovic;Kilicsoy,Torriani;Nkunku;Gatti;Diouf;Prati;Pellegrino M.;Bertola,Esposito F.P.,Zaniolo,82.81,0.0,0.0,82.81
37,scarsenal,3-4-3,Caprile,Ramon;Pavlovic;N'Dicka,McKennie;McTominay;Atta;Saelemaekers,Malen;Martinez L.;Scamacca,Sherri;Pinamonti;Rodriguez Je.;Orsolini;Lobotka;Kristensen T.;Norton-Cuffy,Martinez L.,McTominay,85.9,0.0,0.0,85.9
38,A.C.TUA CUCS,3-4-3,Sommer,Kempf;Martin;Valeri,Pulisic;Calhanoglu;Paz N.;McKennie,Martinez L.;Leao;Yildiz,Perin;Zaniolo;Tiago Gabriel;Marcandalli;Barbieri;Ilkhan;Collocolo,Martinez L.,Pulisic,83.63,0.0,0.0,83.63
38,AC DENTI,3-4-3,Martinez Jo.,Cambiaso;Gosens;Norton-Cuffy,Pulisic;McTominay;Paz N.;McKennie,Martinez L.;Hojlund;Yildiz,Sommer;Orsolini;Politano;Tiago Gabriel;Terracciano F.;Doig;Veiga D.,Martinez L.,McTominay,83.22,0.0,0.0,83.22
38,Antibro,3-4-3,Svilar,Dimarco;Martin;Cambiaso,Pulisic;Paz N.;Vlasic;Malinovskyi,Martinez L.;Pedro;Berardi,Nava;Keita M.;Vasquez;Esposito Se.;Sala A.;Dodò;Tavares N.,Martinez L.,Paz N.,82.5,0.0,0.0,82.5
38,BANDITI,3-4-3,De Gea,Martin;Valeri;Norton-Cuffy,Pulisic;Rabiot;Calhanoglu;Paz N.,Martinez L.;Soulè;Douvikas,Lezzerini;Muharemovic;Joao Mario;Bondo;Frese;Canestrelli;Prati,Martinez L.,Soulè,81.15,0.0,0.0,81.15
38,BARAKALLAHOUFIK,3-4-3,Milinkovic-Savic V.,Palestra;Cambiaso;Gosens,Pulisic;Paz N.;Orsolini;Strefezza,Malen;Scamacca;Douvikas,Provedel;Kean;Rowe;Norton-Cuffy;Bellanova;Doig;Nicolussi Caviglia,Malen,Strefezza,81.9,0.0,0.0,81.9
38,BOBONE32,3-4-3,De Gea,Pavlovic;Ramon;Norton-Cuffy,McTominay;Zielinski;Paz N.;Saelemaekers,Martinez L.;Leao;Douvikas,Lezzerini;Berardi;Tiago Gabriel;Gallo;Maldini;Ondrejka;Zapata D.,Martinez L.,McTominay,81.75,0.0,0.0,81.75
38,BinuSpuntu,3-4-3,Martinez Jo.,Belghali;Valeri;Terracciano F.,McTominay;Paz N.;Saelemaekers;McKennie,Martinez L.;Hojlund;Solomon,Sommer;David;Atta;Da Cunha;Van Der Brempt;Canestrelli;Pongracic,McKennie,McTominay,80.83,0.0,0.0,80.83
38,Boiali,3-4-3,Maignan,Ramon;Ghilardi;Delprato,McTominay;Paz N.;Orsolini;Zaccagni,Malen;Martinez L.;Douvikas,Terracciano;Kean;Zaniolo;Vasquez;Tiago Gabriel;Ordonez C.;Zerbin,Martinez L.,Paz N.,83.41,0.0,0.0,83.41
38,CISCO TEAM,3-4-3,Milinkovic-Savic V.,Bremer;Cambiaso;Valeri,Pulisic;Paz N.;Pellegrini Lo.;Mazzitelli,Martinez L.;Berardi;Cancellieri,Terracciano;Ferguson E.;Norton-Cuffy;Tiago Gabriel;Doig;Maldini;Canestrelli,Martinez L.,Bremer,80.42,0.0,0.0,80.42
38,CLAN,3-4-3,Di Gregorio,Wesley;Gutierrez;Tavares N.,McTominay;Modric;Baturina;Zalewski,Malen;Hojlund;Thuram,Perin;Solomon;Malinovskyi;Bernardeschi;Nicolussi Caviglia;Baldanzi;Comuzzo,Hojlund,Malen,83.68,0.0,0.0,83.68
38,Collocolo Team,3-4-3,Martinez Jo.,Rrahmani;Belghali;N'Dicka,Pulisic;McTominay;Baturina;Basic,Martinez L.;Leao;Pellegrino M.,Sommer;Kean;Gudmundsson A.;Valeri;Norton-Cuffy;Pierotti;Doig,Martinez L.,McTominay,83.28,0.0,0.0,83.28
38,Concali Craboni FC,3-4-3,Provedel,Dimarco;Akanji;Palestra,Pulisic;Zambo Anguissa;Paz N.;Berisha M.,Douvikas;Bonazzoli;David,Motta;Barella;Valle;Moreo;Baschirotto;Esposito Se.;Mina,Paz N.,Dimarco,82.67,0.0,0.0,82.67
38,CuginiDiCampagna,3-4-3,Carnesecchi,Wesley;Ramon;Tiago Gabriel,Pulisic;Orsolini;Zaniolo;Strefezza,Martinez L.;Kean;David,Sportiello;Pinamonti;Muharemovic;Nicolussi Caviglia;Joao Mario;Frese;Collocolo,Martinez L.,Orsolini,78.82,0.0,0.0,78.82
38,DEEDPULLY,3-4-3,Svilar,Dimarco;De Winter;Muharemovic,Pulisic;Loftus-Cheek;Orsolini;Zalewski,Raspadori;Berardi;David,Vasquez D. *;Zaniolo;Kilicsoy;Esposito Se.;Iannoni;Tavares N.;Mina,Orsolini,Dimarco,81.3,0.0,0.0,81.3
38,DonBosko46,3-5-2,Martinez Jo.,Vojvoda;Mancini;Cambiaso,Pulisic;McTominay;Saelemaekers;Berisha M.;Vergara,Martinez L.;Hojlund,Sommer;Orsolini;De Ketelaere;Vlahovic;Iannoni;Tiago Gabriel;Bellanova,Martinez L.,Hojlund,83.12,0.0,0.0,83.12
38,Due Amici al Var,3-4-3,Di Gregorio,Wesley;Tomori;Tiago Gabriel,McTominay;Paz N.;Orsolini;Zaniolo,Malen;Martinez L.;Kean,Perin;David;Lazzari;Dodò;Maldini;Diouf;Joao Mario,Malen,Martinez L.,82.34,0.0,0.0,82.34
38,EquipoA,3-4-3,Milinkovic-Savic V.,Rrahmani;Ramon;Palestra,Pulisic;Paz N.;Orsolini;Zaccagni,Malen;Martinez L.;Yildiz,Martinez Jo.;Berardi;Dumfries;Zappacosta;Rodriguez Je.;Bellanova;Zerbin,Pulisic,Orsolini,85.4,0.0,0.0,85.4
38,Evergreen,4-5-1,De Gea,Dimarco;Ostigard;Palestra;Hermoso,Zielinski;Zalewski;Politano;Gudmundsson A.;Sucic P.,David,Lezzerini;Buongiorno;Kossounou;Iannoni;Ekhator;Harroui;Ilkhan,David,Dimarco,75.58,1.0,0.0,76.58
38,F.C Pennic Hellas,3-4-3,Milinkovic-Savic V.,Dimarco;Valle;Norton-Cuffy,Vlasic;Basic;Zaccagni;Zaniolo,Martinez L.;Hojlund;Giovane,Caprile;Esposito F.P.;David;Atta;Ederson D.S.;Tiago Gabriel;Muharemovic,Martinez L.,Dimarco,80.62,0.0,0.0,80.62
